"filecode","wave","canonical_name","variable_type","value_raw","value_numeric","value_label","is_missing","conflicts","solution"
"435","Z","xincon6","categorical","2","2","Incontinence: use special material status","FALSE","Cross-wave coding conflict: 2 differs for B (yes, most of the time), C (only on certain occasion)",
"435","Z","xincon7","binary","1","1","Incontinence: surgery since last interview status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xothsi01","binary","-5","-5","Other1: other chronic diseases status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xothsi01","binary","1","1","Other1: other chronic diseases status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xothsi02","categorical","-2","-2","Other1: disease status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI01), C (na, see XOTH1)",
"435","Z","xothsi04","numeric","-2","-2","Other1: from which age status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI01), C (na, see XOTH1)",
"435","Z","xothsi05","binary","-2","-2","Other1: taking medication status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI01), C (na, see XOTH1)",
"435","Z","xothsi05","binary","1","1","Other1: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xothsi06","categorical","-2","-2","Other1: treatment doctor status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI01), C (na, see XOTH1)",
"435","Z","xothsi06","categorical","1","1","Other1: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xothsi06","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xothsi07","binary","-2","-2","Other2: other chronic diseases status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI01), C (na, see XOTH1)",
"435","Z","xothsi07","binary","1","1","Other2: other chronic diseases status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xothsi08","categorical","-2","-2","Other2: disease status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI07), C (na, see XOTH71)",
"435","Z","xothsi10","numeric","-2","-2","Other2: from which age status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI07), C (na, see XOTH71)",
"435","Z","xothsi11","binary","-2","-2","Other2: taking medication status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI07), C (na, see XOTH71)",
"435","Z","xothsi11","binary","1","1","Other2: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xothsi12","categorical","-2","-2","Other2: treatment doctor status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XOTHSI07), C (na, see XOTH71)",
"435","Z","xothsi12","categorical","1","1","Other2: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xothsi12","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xrheum01","categorical","-5","-5","Osteoarthritis/rheumatoid arthritis: osteoarthritis status","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xrheum01","categorical","0","0","Osteoarthritis/rheumatoid arthritis: osteoarthritis status","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no never)",
"435","Z","xrheum01","categorical","1","1","Osteoarthritis/rheumatoid arthritis: osteoarthritis status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BRHEUM01 yes)",
"435","Z","xrheum02","categorical","-5","-5","status category","TRUE","Cross-wave coding conflict: -5 differs for B (na, interview terminated), C (na, see XRMCH)",
"435","Z","xrheum02","categorical","0","0","status category","FALSE","Cross-wave coding conflict: 0 differs for B (no), C (no never)",
"435","Z","xrheum02","categorical","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no, BRHEUM02 yes)",
"435","Z","xrheum04","binary","1","1","Osteoarthritis/rheumatoid arthritis: taking medication status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xrheum05","categorical","1","1","Osteoarthritis/rheumatoid arthritis: treatment doctor status","FALSE","Cross-wave coding conflict: 1 differs for B (yes, family physician), C (no)",
"435","Z","xrheum05","categorical","2","2","yes","FALSE","Cross-wave coding conflict: 2 differs for B (yes, specialist), C (yes, family physician)",
"435","Z","xrheum06","date","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xrheum07","date","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xrheum08","date","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xrheum09","binary","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (no)",
"435","Z","xrheum10","binary","-2","-2","Osteoarthritis/rheumatoid arthritis: joint prostheses status","TRUE","Cross-wave coding conflict: -2 differs for B (na, see XRHEUM09), C (na, see XRHEUM01)",
"435","Z","xrheum10","binary","1","1","Osteoarthritis/rheumatoid arthritis: joint prostheses status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (no)",
"435","Z","xrheum8a","binary","1","1","Osteoarthritis/rheumatoid arthritis: complaints fingers status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum8b","binary","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum8c","binary","1","1","Osteoarthritis/rheumatoid arthritis: complaints elbows status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum8d","binary","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum8e","binary","1","1","Osteoarthritis/rheumatoid arthritis: complaints toes status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum8f","binary","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum8g","binary","1","1","Osteoarthritis/rheumatoid arthritis: complaints knees status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum8h","binary","1","1","Osteoarthritis/rheumatoid arthritis: complaints hip status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum8i","binary","1","1","Osteoarthritis/rheumatoid arthritis: complaints neck status","FALSE","Cross-wave coding conflict: 1 differs for B (yes), C (not mentioned)",
"435","Z","xrheum9a","binary","1","1","Osteoarthritis/rheumatoid arthritis: surgery fingers status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrheum9b","binary","1","1","Osteoarthritis/rheumatoid arthritis: surgery hand/wrist status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrheum9c","binary","1","1","Osteoarthritis/rheumatoid arthritis: surgery elbows status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrheum9d","binary","1","1","Osteoarthritis/rheumatoid arthritis: surgery shoulders status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrheum9e","binary","1","1","Osteoarthritis/rheumatoid arthritis: surgery toes since status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrheum9f","binary","1","1","status category","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrheum9g","binary","1","1","Osteoarthritis/rheumatoid arthritis: surgery knees status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrheum9h","binary","1","1","Osteoarthritis/rheumatoid arthritis: surgery hip status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrheum9i","binary","1","1","Osteoarthritis/rheumatoid arthritis: surgery neck status","FALSE","Cross-wave coding conflict: 1 differs for B (mentioned), C (not mentioned)",
"435","Z","xrmch","categorical","2","2","Reason missing: chronic diseases status","FALSE","Cross-wave coding conflict: 2 differs for B (short interview), C (interview terminated)",
"602","Z","tpoths1","categorical","20","20","Serious consequences accident","FALSE","Cross-wave coding conflict: 20 differs for C/D/E/F/G/H/I/J (Serious consequences accident), K (Fractures as a result of accident/fall)",
"602","Z","tpoths1","categorical","21","21","Other serious consequences/burns","FALSE","Cross-wave coding conflict: 21 differs for C/D/E/F/G/H/I/J (Other serious consequences/burns), K (Other consequences of accident/fall)",
"602","Z","tpoths1","categorical","22","22","Consequences surgery/operations","FALSE","Cross-wave coding conflict: 22 differs for C/D/E/F/G/H/I/J (Consequences surgery/operations), K (Permanent consequencies surgery)",
"602","Z","tpoths1","categorical","24","24","Mental problems, incl. depression","FALSE","Cross-wave coding conflict: 24 differs for C/D/E/F/G (Mental problems, incl. depression), H/I/J/K (Parkinson)",
"602","Z","tpoths1","categorical","25","25","Eye diseases","FALSE","Cross-wave coding conflict: 25 differs for C/D/E/F/G (Eye diseases), H/I/J/K (Mental problems, incl. depression)",
"602","Z","tpoths1","categorical","26","26","Ear diseases/hearing problems","FALSE","Cross-wave coding conflict: 26 differs for C/D/E/F/G (Ear diseases/hearing problems), H/I/J (Other - to be coded -), K (Hearing impairment)",
"602","Z","tpoths1","categorical","27","27","Venous insufficiency/varicose veins","FALSE","Cross-wave coding conflict: 27 differs for C/D/E/F/G (Venous insufficiency/varicose veins), K (Arthritis)",
"602","Z","tpoths1","categorical","28","28","Anaemia","FALSE","Cross-wave coding conflict: 28 differs for C/D/E/F/G (Anaemia), K (Eye problems)",
"602","Z","tpoths1","categorical","29","29","Chronic headaches (no migraine)","FALSE","Cross-wave coding conflict: 29 differs for C/D/E/F/G (Chronic headaches (no migraine)), K (Sleep apnea)",
"602","Z","tpoths1","categorical","30","30","Chronic neck-problems","FALSE","Cross-wave coding conflict: 30 differs for C/D/E/F/G (Chronic neck-problems), K (TIA (Transient ischemic attack))",
"602","Z","tpoths1","categorical","31","31","Dizziness without falling","FALSE","Cross-wave coding conflict: 31 differs for C/D/E/F/G (Dizziness without falling), K (Other - to be coded)",
"602","Z","tpoths2","categorical","20","20","Serious consequences accident","FALSE","Cross-wave coding conflict: 20 differs for C/D/E/F/G/H/I/J (Serious consequences accident), K (Fractures as a result of accident/fall)",
"602","Z","tpoths2","categorical","21","21","Other serious consequences/burns","FALSE","Cross-wave coding conflict: 21 differs for C/D/E/F/G/H/I/J (Other serious consequences/burns), K (Other consequences of accident/fall)",
"602","Z","tpoths2","categorical","22","22","Consequences surgery/operations","FALSE","Cross-wave coding conflict: 22 differs for C/D/E/F/G/H/I/J (Consequences surgery/operations), K (Permanent consequencies surgery)",
"602","Z","tpoths2","categorical","24","24","Mental problems, incl. depression","FALSE","Cross-wave coding conflict: 24 differs for C/D/E/F/G (Mental problems, incl. depression), H/I/J/K (Parkinson)",
"602","Z","tpoths2","categorical","25","25","Eye diseases","FALSE","Cross-wave coding conflict: 25 differs for C/D/E/F/G (Eye diseases), H/I/J/K (Mental problems, incl. depression)",
"602","Z","tpoths2","categorical","26","26","Ear diseases/hearing problems","FALSE","Cross-wave coding conflict: 26 differs for C/D/E/F/G (Ear diseases/hearing problems), H/I/J (Other - to be coded -), K (Hearing impairment)",
"602","Z","tpoths2","categorical","27","27","Venous insufficiency/varicose veins","FALSE","Cross-wave coding conflict: 27 differs for C/D/E/F/G (Venous insufficiency/varicose veins), K (Arthritis)",
"602","Z","tpoths2","categorical","28","28","Anaemia","FALSE","Cross-wave coding conflict: 28 differs for C/D/E/F/G (Anaemia), K (Eye problems)",
"602","Z","tpoths2","categorical","29","29","Chronic headaches (no migraine)","FALSE","Cross-wave coding conflict: 29 differs for C/D/E/F/G (Chronic headaches (no migraine)), K (Sleep apnea)",
"602","Z","tpoths2","categorical","30","30","Chronic neck-problems","FALSE","Cross-wave coding conflict: 30 differs for C/D/E/F/G (Chronic neck-problems), K (TIA (Transient ischemic attack))",
"602","Z","tpoths2","categorical","31","31","Dizziness without falling","FALSE","Cross-wave coding conflict: 31 differs for C/D/E/F/G (Dizziness without falling), K (Other - to be coded)",
"602","Z","tpoths3","categorical","20","20","Serious consequences accident","FALSE","Cross-wave coding conflict: 20 differs for C/D/E/F/G/H/I/J (Serious consequences accident), K (Fractures as a result of accident/fall)",
"602","Z","tpoths3","categorical","21","21","Other serious consequences/burns","FALSE","Cross-wave coding conflict: 21 differs for C/D/E/F/G/H/I/J (Other serious consequences/burns), K (Other consequences of accident/fall)",
